bond_handle,bond_name,nomenclature,category,subcategory,project,location,indicator,unit,planned_value,measured_value,can_be_aggregated,methodology_code,measurement_period_start,measurement_period_end
9fc875791e3143a1bb3f864a304e8185,Green Bond 2017 - Davivienda,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,Commercial Building #2,Colombia,% water saving,percent,5400,NA,FALSE,NA,2018-12-19T00:00:00Z,2019-12-18T00:00:00Z
9fc875791e3143a1bb3f864a304e8185,Green Bond 2017 - Davivienda,Climate Bonds Initiative Project Classification,Buildings,Commercial,Commercial Building #2,Colombia,% water saving,percent,5400,NA,FALSE,NA,2018-12-19T00:00:00Z,2019-12-18T00:00:00Z
9fc875791e3143a1bb3f864a304e8185,Green Bond 2017 - Davivienda,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,Commercial Building #2,Colombia,tCO2e avoided,metric ton,8176,NA,TRUE,NA,2018-12-19T00:00:00Z,2019-12-18T00:00:00Z
9fc875791e3143a1bb3f864a304e8185,Green Bond 2017 - Davivienda,Climate Bonds Initiative Project Classification,Buildings,Commercial,Commercial Building #2,Colombia,tCO2e avoided,metric ton,8176,NA,TRUE,NA,2018-12-19T00:00:00Z,2019-12-18T00:00:00Z
9fc875791e3143a1bb3f864a304e8185,Green Bond 2017 - Davivienda,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,Commercial Building #2,Colombia,m² green building area,square meter,171902,NA,TRUE,NA,2018-12-19T00:00:00Z,2019-12-18T00:00:00Z
9fc875791e3143a1bb3f864a304e8185,Green Bond 2017 - Davivienda,Climate Bonds Initiative Project Classification,Buildings,Commercial,Commercial Building #2,Colombia,m² green building area,square meter,171902,NA,TRUE,NA,2018-12-19T00:00:00Z,2019-12-18T00:00:00Z
9fc875791e3143a1bb3f864a304e8185,Green Bond 2017 - Davivienda,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,Commercial Building #2,Colombia,% energy saving,percent,3200,NA,FALSE,NA,2019-12-19T00:00:00Z,2020-12-18T00:00:00Z
9fc875791e3143a1bb3f864a304e8185,Green Bond 2017 - Davivienda,Climate Bonds Initiative Project Classification,Buildings,Commercial,Commercial Building #2,Colombia,% energy saving,percent,3200,NA,FALSE,NA,2019-12-19T00:00:00Z,2020-12-18T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Protected agriculture,Mexico,tCO2e reduced,metric ton,NA,25.6,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Protected agriculture,Mexico,tCO2e reduced,metric ton,NA,25.6,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Protected agriculture,Mexico,m³ water saved,cubic meter,NA,6210000,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Protected agriculture,Mexico,m³ water saved,cubic meter,NA,6210000,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Marabá 100,Brazil,MWh renewable energy generation,megawatt-hour,NA,1421,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Marabá 100,Brazil,MWh renewable energy generation,megawatt-hour,NA,1421,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Marabá 100,Brazil,MWh renewable energy generation,megawatt-hour,NA,10325,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Marabá 100,Brazil,MWh renewable energy generation,megawatt-hour,NA,10325,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Marabá 100,Brazil,MWh renewable energy generation,megawatt-hour,11344,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Marabá 100,Brazil,MWh renewable energy generation,megawatt-hour,11344,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Marabá 100,Brazil,tCO2e avoided,metric ton,NA,65,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Marabá 100,Brazil,tCO2e avoided,metric ton,NA,65,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Marabá 100,Brazil,tCO2e avoided,metric ton,NA,471,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Marabá 100,Brazil,tCO2e avoided,metric ton,NA,471,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Marabá 100,Brazil,tCO2e avoided,metric ton,517,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Marabá 100,Brazil,tCO2e avoided,metric ton,517,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Timon 100,Brazil,MWh renewable energy generation,megawatt-hour,NA,7116,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Timon 100,Brazil,MWh renewable energy generation,megawatt-hour,NA,7116,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Timon 100,Brazil,MWh renewable energy generation,megawatt-hour,12820,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Timon 100,Brazil,MWh renewable energy generation,megawatt-hour,12820,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Timon 100,Brazil,tCO2e avoided,metric ton,NA,325,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Timon 100,Brazil,tCO2e avoided,metric ton,NA,325,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Timon 100,Brazil,tCO2e avoided,metric ton,585,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Timon 100,Brazil,tCO2e avoided,metric ton,585,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Três Lagoas 100,Brazil,MWh renewable energy generation,megawatt-hour,NA,1765,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Três Lagoas 100,Brazil,MWh renewable energy generation,megawatt-hour,NA,1765,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Três Lagoas 100,Brazil,MWh renewable energy generation,megawatt-hour,12340,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Três Lagoas 100,Brazil,MWh renewable energy generation,megawatt-hour,12340,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Três Lagoas 100,Brazil,tCO2e avoided,metric ton,NA,80,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Três Lagoas 100,Brazil,tCO2e avoided,metric ton,NA,80,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Três Lagoas 100,Brazil,tCO2e avoided,metric ton,563,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Três Lagoas 100,Brazil,tCO2e avoided,metric ton,563,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Bela Vista 100,Brazil,MWh renewable energy generation,megawatt-hour,NA,4127,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Bela Vista 100,Brazil,MWh renewable energy generation,megawatt-hour,NA,4127,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Bela Vista 100,Brazil,MWh renewable energy generation,megawatt-hour,12306,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Bela Vista 100,Brazil,MWh renewable energy generation,megawatt-hour,12306,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Bela Vista 100,Brazil,tCO2e avoided,metric ton,NA,188,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Bela Vista 100,Brazil,tCO2e avoided,metric ton,NA,188,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Bela Vista 100,Brazil,tCO2e avoided,metric ton,561,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Bela Vista 100,Brazil,tCO2e avoided,metric ton,561,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Buritizeiro 100,Brazil,MWh renewable energy generation,megawatt-hour,NA,10409,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Buritizeiro 100,Brazil,MWh renewable energy generation,megawatt-hour,NA,10409,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Buritizeiro 100,Brazil,MWh renewable energy generation,megawatt-hour,NA,9813,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Buritizeiro 100,Brazil,MWh renewable energy generation,megawatt-hour,NA,9813,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Buritizeiro 100,Brazil,MWh renewable energy generation,megawatt-hour,10640,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Buritizeiro 100,Brazil,MWh renewable energy generation,megawatt-hour,10640,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Buritizeiro 100,Brazil,tCO2e avoided,metric ton,NA,475,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Buritizeiro 100,Brazil,tCO2e avoided,metric ton,NA,475,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Buritizeiro 100,Brazil,tCO2e avoided,metric ton,NA,447,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Buritizeiro 100,Brazil,tCO2e avoided,metric ton,NA,447,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Buritizeiro 100,Brazil,tCO2e avoided,metric ton,485,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
22fbd3d08bab4319a6ba0483c84d2380,Athon Geração Distribuída Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Buritizeiro 100,Brazil,tCO2e avoided,metric ton,485,NA,TRUE,NA,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Greenhouses,Mexico,tCO2e reduced,metric ton,NA,234.18,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Greenhouses,Mexico,tCO2e reduced,metric ton,NA,234.18,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Greenhouses,Mexico,m³ water saved,cubic meter,NA,56810000,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Greenhouses,Mexico,m³ water saved,cubic meter,NA,56810000,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Conservation tillage,Mexico,tCO2e reduced,metric ton,NA,22.43,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Conservation tillage,Mexico,tCO2e reduced,metric ton,NA,22.43,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Macro tunnel,Mexico,tCO2e reduced,metric ton,NA,409.63,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Macro tunnel,Mexico,tCO2e reduced,metric ton,NA,409.63,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Macro tunnel,Mexico,m³ water saved,cubic meter,NA,150000,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Macro tunnel,Mexico,m³ water saved,cubic meter,NA,150000,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Shade production (Coffe),Mexico,tCO2e reduced,metric ton,NA,292.67,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Shade production (Coffe),Mexico,tCO2e reduced,metric ton,NA,292.67,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Water and wastewater,Infrastructure,Water purification equipment,Mexico,m³ water saved,cubic meter,NA,1120000,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Water,Treatment,Water purification equipment,Mexico,m³ water saved,cubic meter,NA,1120000,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Biodigesters,Mexico,tCO2e reduced,metric ton,NA,995.98,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Energy,Bioenergy,Biodigesters,Mexico,tCO2e reduced,metric ton,NA,995.98,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Biodigesters,Mexico,MWh energy generated,megawatt-hour,NA,4256.31840327861,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Energy,Bioenergy,Biodigesters,Mexico,MWh energy generated,megawatt-hour,NA,4256.31840327861,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Solar energy equipment,Mexico,tCO2e reduced,metric ton,NA,361.95,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Energy,Solar,Solar energy equipment,Mexico,tCO2e reduced,metric ton,NA,361.95,TRUE,NA,2020-06-26T00:00:00Z,2021-06-26T00:00:00Z
9fc875791e3143a1bb3f864a304e8185,Green Bond 2017 - Davivienda,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,Commercial Building #2,Colombia,% water saving,percent,5400,NA,FALSE,NA,2019-12-19T00:00:00Z,2020-12-18T00:00:00Z
9fc875791e3143a1bb3f864a304e8185,Green Bond 2017 - Davivienda,Climate Bonds Initiative Project Classification,Buildings,Commercial,Commercial Building #2,Colombia,% water saving,percent,5400,NA,FALSE,NA,2019-12-19T00:00:00Z,2020-12-18T00:00:00Z
